Location,Time,Direction,VehicleType,Speed
Nakkila,2018-04-01 20:22:16,2,passenger_car,85
Pori,2018-04-01 20:22:17,1,passenger_car,102
Vihti,2018-04-01 20:22:17,1,passenger_car,101
Vihti,2018-04-01 20:22:19,1,passenger_car,95
Nakkila,2018-04-01 20:22:19,2,passenger_car,82
Vihti,2018-04-01 20:22:21,1,passenger_car,92
Nakkila,2018-04-01 20:22:22,2,passenger_car,82
Vihti,2018-04-01 20:22:24,2,passenger_car,113
Pori,2018-04-01 20:22:28,1,passenger_car,87
Karkkila,2018-04-01 20:22:32,2,passenger_car,79
Nakkila,2018-04-01 20:22:34,1,passenger_car,69
Vihti,2018-04-01 20:22:35,2,"truck, trailer",85
Pori,2018-04-01 20:22:37,1,passenger_car,107
Nakkila,2018-04-01 20:22:39,2,passenger_car,86
Pori,2018-04-01 20:22:40,2,passenger_car,109
Vihti,2018-04-01 20:22:41,2,passenger_car,106
Pori,2018-04-01 20:22:47,2,passenger_car,91
Karkkila,2018-04-01 20:22:49,1,passenger_car,82
Pori,2018-04-01 20:22:50,1,passenger_car,95
Pori,2018-04-01 20:22:50,2,passenger_car,111
Pori,2018-04-01 20:22:51,2,passenger_car,100
Vihti,2018-04-01 20:22:51,1,passenger_car,83
Vihti,2018-04-01 20:22:51,2,passenger_car,106
Pori,2018-04-01 20:22:53,1,passenger_car,103
Pori,2018-04-01 20:22:54,2,passenger_car,94
Karkkila,2018-04-01 20:22:57,1,passenger_car,87
Karkkila,2018-04-01 20:23:00,2,passenger_car,84
Nakkila,2018-04-01 20:23:00,1,passenger_car,83
Nakkila,2018-04-01 20:23:01,2,"passenger_car, trailer",83
Nakkila,2018-04-01 20:23:02,1,passenger_car,82
Nakkila,2018-04-01 20:23:04,1,passenger_car,83
Vihti,2018-04-01 20:23:04,1,passenger_car,98
Vihti,2018-04-01 20:23:06,1,passenger_car,103
Karkkila,2018-04-01 20:23:17,2,passenger_car,96
Nakkila,2018-04-01 20:23:18,1,passenger_car,65
Nakkila,2018-04-01 20:23:26,2,passenger_car,80
Nakkila,2018-04-01 20:23:27,2,passenger_car,80
Pori,2018-04-01 20:23:33,2,passenger_car,101
Nakkila,2018-04-01 20:23:34,2,passenger_car,88
Pori,2018-04-01 20:23:34,2,passenger_car,104
Karkkila,2018-04-01 20:23:35,2,passenger_car,90
Pori,2018-04-01 20:23:35,2,passenger_car,104
Vihti,2018-04-01 20:23:37,2,passenger_car,101
Pori,2018-04-01 20:23:37,2,passenger_car,108
Karkkila,2018-04-01 20:23:38,2,"passenger_car, trailer",85
Vihti,2018-04-01 20:23:40,2,passenger_car,100
Karkkila,2018-04-01 20:23:42,2,passenger_car,79
Pori,2018-04-01 20:23:43,1,passenger_car,94
Vihti,2018-04-01 20:23:47,1,passenger_car,96
Nakkila,2018-04-01 20:23:53,2,passenger_car,79
Pori,2018-04-01 20:24:00,2,passenger_car,91
Pori,2018-04-01 20:24:02,1,passenger_car,88
Nakkila,2018-04-01 20:24:03,2,passenger_car,82
Nakkila,2018-04-01 20:24:04,1,passenger_car,79
Pori,2018-04-01 20:24:06,2,passenger_car,90
Nakkila,2018-04-01 20:24:06,2,passenger_car,82
Pori,2018-04-01 20:24:09,2,passenger_car,96
Vihti,2018-04-01 20:24:11,2,passenger_car,102
Vihti,2018-04-01 20:24:12,2,passenger_car,93
Vihti,2018-04-01 20:24:13,2,passenger_car,106
Pori,2018-04-01 20:24:14,1,passenger_car,82
Vihti,2018-04-01 20:24:14,1,passenger_car,96
Karkkila,2018-04-01 20:24:15,2,passenger_car,81
Vihti,2018-04-01 20:24:17,2,passenger_car,95
Vihti,2018-04-01 20:24:18,1,passenger_car,108
Vihti,2018-04-01 20:24:26,2,passenger_car,105
Vihti,2018-04-01 20:24:29,2,passenger_car,100
Vihti,2018-04-01 20:24:31,2,passenger_car,82
Vihti,2018-04-01 20:24:31,2,passenger_car,97
Vihti,2018-04-01 20:24:31,1,passenger_car,102
Vihti,2018-04-01 20:24:32,2,passenger_car,90
Nakkila,2018-04-01 20:24:32,1,passenger_car,83
Nakkila,2018-04-01 20:24:34,2,passenger_car,84
Vihti,2018-04-01 20:24:34,2,passenger_car,97
Vihti,2018-04-01 20:24:39,2,passenger_car,100
Vihti,2018-04-01 20:24:39,1,passenger_car,86
Vihti,2018-04-01 20:24:41,1,passenger_car,87
Pori,2018-04-01 20:24:41,1,passenger_car,79
Karkkila,2018-04-01 20:24:41,2,passenger_car,77
Karkkila,2018-04-01 20:24:42,2,passenger_car,80
Vihti,2018-04-01 20:24:42,2,passenger_car,107
Karkkila,2018-04-01 20:24:44,2,passenger_car,100
Pori,2018-04-01 20:24:48,1,passenger_car,104
Pori,2018-04-01 20:24:50,2,passenger_car,114
Nakkila,2018-04-01 20:24:51,2,passenger_car,80
Pori,2018-04-01 20:24:52,2,passenger_car,104
Pori,2018-04-01 20:24:53,1,truck,29
Nakkila,2018-04-01 20:24:55,1,truck,81
Pori,2018-04-01 20:25:00,2,passenger_car,99
Pori,2018-04-01 20:25:05,2,passenger_car,101
Vihti,2018-04-01 20:25:06,1,passenger_car,71
Pori,2018-04-01 20:25:06,1,passenger_car,99
Pori,2018-04-01 20:25:07,1,passenger_car,99
Karkkila,2018-04-01 20:25:09,2,passenger_car,80
Vihti,2018-04-01 20:25:12,2,passenger_car,103
Karkkila,2018-04-01 20:25:12,1,passenger_car,106
Karkkila,2018-04-01 20:25:13,2,passenger_car,81
Nakkila,2018-04-01 20:25:13,1,passenger_car,75
Karkkila,2018-04-01 20:25:14,2,passenger_car,81
Nakkila,2018-04-01 20:25:15,1,passenger_car,76
Karkkila,2018-04-01 20:25:16,2,passenger_car,81
Nakkila,2018-04-01 20:25:16,1,passenger_car,76
Karkkila,2018-04-01 20:25:18,2,passenger_car,79
Pori,2018-04-01 20:25:18,1,passenger_car,93
Nakkila,2018-04-01 20:25:19,1,passenger_car,75
Nakkila,2018-04-01 20:25:20,1,truck,74
Karkkila,2018-04-01 20:25:20,2,passenger_car,81
Pori,2018-04-01 20:25:22,1,passenger_car,96
Pori,2018-04-01 20:25:24,1,passenger_car,102
Nakkila,2018-04-01 20:25:25,2,passenger_car,80
Pori,2018-04-01 20:25:25,1,passenger_car,103
Nakkila,2018-04-01 20:25:26,1,passenger_car,77
Vihti,2018-04-01 20:25:29,2,passenger_car,118
Pori,2018-04-01 20:25:32,1,passenger_car,94
Karkkila,2018-04-01 20:25:32,2,passenger_car,82
Nakkila,2018-04-01 20:25:40,1,passenger_car,83
Pori,2018-04-01 20:25:45,2,passenger_car,92
Nakkila,2018-04-01 20:25:46,1,passenger_car,79
Pori,2018-04-01 20:25:47,2,passenger_car,98
Nakkila,2018-04-01 20:25:52,1,passenger_car,73
Nakkila,2018-04-01 20:25:53,2,passenger_car,83
Pori,2018-04-01 20:25:54,2,passenger_car,94
Nakkila,2018-04-01 20:25:56,1,passenger_car,71
Nakkila,2018-04-01 20:25:58,2,passenger_car,78
Pori,2018-04-01 20:25:59,2,passenger_car,105
Vihti,2018-04-01 20:26:02,1,passenger_car,106
Nakkila,2018-04-01 20:26:07,2,passenger_car,83
Pori,2018-04-01 20:26:08,2,passenger_car,99
Pori,2018-04-01 20:26:10,2,passenger_car,101
Vihti,2018-04-01 20:26:13,1,passenger_car,99
Vihti,2018-04-01 20:26:17,1,passenger_car,98
Pori,2018-04-01 20:26:18,1,passenger_car,111
Pori,2018-04-01 20:26:23,1,passenger_car,102
Pori,2018-04-01 20:26:26,1,passenger_car,115
Nakkila,2018-04-01 20:26:29,1,"truck, trailer",80
Karkkila,2018-04-01 20:26:30,2,passenger_car,88
Vihti,2018-04-01 20:26:32,1,passenger_car,106
Vihti,2018-04-01 20:26:35,1,passenger_car,99
Nakkila,2018-04-01 20:26:35,2,passenger_car,87
Pori,2018-04-01 20:26:37,2,passenger_car,115
Vihti,2018-04-01 20:26:43,1,passenger_car,92
Vihti,2018-04-01 20:26:45,2,passenger_car,101
Vihti,2018-04-01 20:26:45,1,passenger_car,95
Nakkila,2018-04-01 20:26:46,1,passenger_car,83
Nakkila,2018-04-01 20:26:48,1,passenger_car,83
Vihti,2018-04-01 20:26:49,2,passenger_car,107
Nakkila,2018-04-01 20:26:50,1,passenger_car,83
Pori,2018-04-01 20:26:52,1,passenger_car,93
Nakkila,2018-04-01 20:26:52,1,passenger_car,85
Vihti,2018-04-01 20:26:53,2,passenger_car,96
Pori,2018-04-01 20:26:58,2,passenger_car,100
Nakkila,2018-04-01 20:27:00,2,passenger_car,82
Karkkila,2018-04-01 20:27:03,2,passenger_car,81
Nakkila,2018-04-01 20:27:06,2,passenger_car,83
Nakkila,2018-04-01 20:27:07,1,passenger_car,74
Nakkila,2018-04-01 20:27:08,2,passenger_car,82
Vihti,2018-04-01 20:27:10,2,passenger_car,90
Vihti,2018-04-01 20:27:10,1,passenger_car,105
Nakkila,2018-04-01 20:27:10,1,passenger_car,74
Vihti,2018-04-01 20:27:19,2,passenger_car,98
Pori,2018-04-01 20:27:24,2,passenger_car,101
Nakkila,2018-04-01 20:27:26,2,passenger_car,86
Vihti,2018-04-01 20:27:27,2,passenger_car,107
Vihti,2018-04-01 20:27:28,2,passenger_car,99
Vihti,2018-04-01 20:27:30,2,passenger_car,98
Vihti,2018-04-01 20:27:30,2,passenger_car,108
Vihti,2018-04-01 20:27:31,1,passenger_car,113
Vihti,2018-04-01 20:27:32,2,passenger_car,97
Vihti,2018-04-01 20:27:33,2,passenger_car,103
Pori,2018-04-01 20:27:37,2,passenger_car,102
Nakkila,2018-04-01 20:27:39,2,passenger_car,87
Karkkila,2018-04-01 20:27:43,1,passenger_car,78
Vihti,2018-04-01 20:27:46,2,passenger_car,104
Pori,2018-04-01 20:27:46,2,passenger_car,104
Pori,2018-04-01 20:27:48,2,passenger_car,99
Karkkila,2018-04-01 20:27:49,2,passenger_car,81
Karkkila,2018-04-01 20:27:51,2,passenger_car,77
Nakkila,2018-04-01 20:27:51,2,passenger_car,93
Vihti,2018-04-01 20:27:55,2,passenger_car,103
Vihti,2018-04-01 20:27:58,2,passenger_car,106
Pori,2018-04-01 20:27:59,1,passenger_car,97
Vihti,2018-04-01 20:28:00,1,passenger_car,103
Nakkila,2018-04-01 20:28:05,1,passenger_car,83
Karkkila,2018-04-01 20:28:08,2,passenger_car,74
Vihti,2018-04-01 20:28:10,2,passenger_car,98
Karkkila,2018-04-01 20:28:10,2,passenger_car,76
Vihti,2018-04-01 20:28:11,2,passenger_car,109
Vihti,2018-04-01 20:28:13,2,passenger_car,109
Vihti,2018-04-01 20:28:14,2,passenger_car,93
Nakkila,2018-04-01 20:28:21,2,passenger_car,84
Karkkila,2018-04-01 20:28:22,1,passenger_car,82
Nakkila,2018-04-01 20:28:23,2,passenger_car,87
Nakkila,2018-04-01 20:28:25,2,passenger_car,84
Pori,2018-04-01 20:28:28,1,passenger_car,106
Pori,2018-04-01 20:28:31,2,passenger_car,99
Karkkila,2018-04-01 20:28:34,1,passenger_car,81
Nakkila,2018-04-01 20:28:35,1,passenger_car,71
Pori,2018-04-01 20:28:36,2,passenger_car,97
Pori,2018-04-01 20:28:39,2,passenger_car,110
Pori,2018-04-01 20:28:41,1,passenger_car,103
Nakkila,2018-04-01 20:28:47,1,passenger_car,79
Vihti,2018-04-01 20:28:50,1,passenger_car,100
Pori,2018-04-01 20:28:51,2,passenger_car,108
Vihti,2018-04-01 20:28:51,2,passenger_car,94
Karkkila,2018-04-01 20:28:53,2,passenger_car,90
Nakkila,2018-04-01 20:28:53,1,passenger_car,93
Pori,2018-04-01 20:28:56,2,passenger_car,104
Karkkila,2018-04-01 20:29:00,2,passenger_car,95
Pori,2018-04-01 20:29:03,2,passenger_car,111
Pori,2018-04-01 20:29:03,2,passenger_car,141
Karkkila,2018-04-01 20:29:07,2,passenger_car,86
Vihti,2018-04-01 20:29:08,1,passenger_car,87
Pori,2018-04-01 20:29:12,2,passenger_car,95
Pori,2018-04-01 20:29:14,2,passenger_car,87
Pori,2018-04-01 20:29:23,2,passenger_car,99
Vihti,2018-04-01 20:29:23,2,passenger_car,101
Pori,2018-04-01 20:29:27,1,passenger_car,92
Vihti,2018-04-01 20:29:27,2,passenger_car,104
Vihti,2018-04-01 20:29:29,2,passenger_car,98
Vihti,2018-04-01 20:29:31,2,passenger_car,104
Pori,2018-04-01 20:29:34,1,passenger_car,98
Pori,2018-04-01 20:29:35,1,passenger_car,108
Vihti,2018-04-01 20:29:38,1,passenger_car,88
Pori,2018-04-01 20:29:38,1,passenger_car,106
Vihti,2018-04-01 20:29:40,1,passenger_car,89
Pori,2018-04-01 20:29:43,1,passenger_car,94
Pori,2018-04-01 20:29:44,2,passenger_car,99
Vihti,2018-04-01 20:29:44,2,passenger_car,97
Pori,2018-04-01 20:29:47,1,passenger_car,99
Nakkila,2018-04-01 20:29:50,1,passenger_car,83
Pori,2018-04-01 20:29:52,1,"passenger_car, trailer",91
Pori,2018-04-01 20:29:54,1,passenger_car,87
Pori,2018-04-01 20:29:55,1,passenger_car,92
Nakkila,2018-04-01 20:29:58,2,passenger_car,79
Nakkila,2018-04-01 20:30:01,2,passenger_car,78
Pori,2018-04-01 20:30:02,2,passenger_car,101
Nakkila,2018-04-01 20:30:03,2,passenger_car,77
Karkkila,2018-04-01 20:30:05,2,passenger_car,82
Pori,2018-04-01 20:30:05,1,passenger_car,114
Karkkila,2018-04-01 20:30:07,1,passenger_car,84
Karkkila,2018-04-01 20:30:08,1,passenger_car,81
Karkkila,2018-04-01 20:30:11,1,passenger_car,88
Vihti,2018-04-01 20:30:12,2,passenger_car,109
Pori,2018-04-01 20:30:12,2,passenger_car,101
Vihti,2018-04-01 20:30:14,2,passenger_car,103
Vihti,2018-04-01 20:30:19,2,passenger_car,76
Nakkila,2018-04-01 20:30:23,1,passenger_car,84
Nakkila,2018-04-01 20:30:26,1,passenger_car,79
Pori,2018-04-01 20:30:31,1,passenger_car,104
Nakkila,2018-04-01 20:30:31,2,passenger_car,90
Nakkila,2018-04-01 20:30:37,2,passenger_car,83
Pori,2018-04-01 20:30:37,1,passenger_car,91
Karkkila,2018-04-01 20:30:39,2,passenger_car,84
Nakkila,2018-04-01 20:30:43,1,passenger_car,76
Pori,2018-04-01 20:30:46,1,passenger_car,105
Pori,2018-04-01 20:30:47,1,passenger_car,79
Pori,2018-04-01 20:30:57,2,passenger_car,114
Vihti,2018-04-01 20:30:57,2,passenger_car,103
Vihti,2018-04-01 20:30:59,2,passenger_car,116
Vihti,2018-04-01 20:30:59,2,passenger_car,98
Pori,2018-04-01 20:31:00,1,passenger_car,100
Karkkila,2018-04-01 20:31:05,1,passenger_car,81
Karkkila,2018-04-01 20:31:05,1,passenger_car,110
Pori,2018-04-01 20:31:06,2,passenger_car,100
Pori,2018-04-01 20:31:09,2,passenger_car,100
Pori,2018-04-01 20:31:10,1,passenger_car,104
Nakkila,2018-04-01 20:31:11,1,passenger_car,75
Pori,2018-04-01 20:31:11,2,passenger_car,100
Pori,2018-04-01 20:31:13,1,passenger_car,108
Pori,2018-04-01 20:31:15,2,passenger_car,99
Pori,2018-04-01 20:31:15,1,passenger_car,96
Nakkila,2018-04-01 20:31:22,2,passenger_car,74
Nakkila,2018-04-01 20:31:22,1,passenger_car,75
Pori,2018-04-01 20:31:22,2,passenger_car,112
Pori,2018-04-01 20:31:26,2,passenger_car,106
Pori,2018-04-01 20:31:28,1,passenger_car,86
Pori,2018-04-01 20:31:28,1,passenger_car,102
Pori,2018-04-01 20:31:31,2,passenger_car,98
Pori,2018-04-01 20:31:34,1,passenger_car,102
Nakkila,2018-04-01 20:31:35,2,passenger_car,85
Nakkila,2018-04-01 20:31:36,1,passenger_car,71
Nakkila,2018-04-01 20:31:40,2,"passenger_car, travel trailer",35
Nakkila,2018-04-01 20:31:41,2,passenger_car,67
Pori,2018-04-01 20:31:41,1,passenger_car,106
Karkkila,2018-04-01 20:31:43,2,passenger_car,80
Pori,2018-04-01 20:31:44,2,passenger_car,96
Nakkila,2018-04-01 20:31:44,2,passenger_car,56
Vihti,2018-04-01 20:31:46,2,passenger_car,99
Nakkila,2018-04-01 20:31:47,2,passenger_car,65
Pori,2018-04-01 20:31:48,2,passenger_car,92
Vihti,2018-04-01 20:31:49,1,passenger_car,102
Pori,2018-04-01 20:31:53,1,passenger_car,102
Pori,2018-04-01 20:31:54,1,passenger_car,91
Pori,2018-04-01 20:31:54,2,passenger_car,103
Nakkila,2018-04-01 20:31:55,2,passenger_car,68
Nakkila,2018-04-01 20:31:58,2,passenger_car,76
Vihti,2018-04-01 20:32:01,2,passenger_car,99
Pori,2018-04-01 20:32:10,2,passenger_car,103
Nakkila,2018-04-01 20:32:12,1,passenger_car,76
Vihti,2018-04-01 20:32:13,1,passenger_car,75
Pori,2018-04-01 20:32:15,1,passenger_car,104
Nakkila,2018-04-01 20:32:18,2,passenger_car,84
Nakkila,2018-04-01 20:32:20,1,passenger_car,83
Pori,2018-04-01 20:32:20,1,passenger_car,100
Vihti,2018-04-01 20:32:20,2,passenger_car,98
Vihti,2018-04-01 20:32:22,1,passenger_car,94
Nakkila,2018-04-01 20:32:23,2,passenger_car,86
Nakkila,2018-04-01 20:32:24,2,passenger_car,83
Vihti,2018-04-01 20:32:24,2,passenger_car,104
Karkkila,2018-04-01 20:32:25,1,passenger_car,81
Pori,2018-04-01 20:32:27,2,passenger_car,105
Pori,2018-04-01 20:32:29,1,passenger_car,101
Vihti,2018-04-01 20:32:30,2,passenger_car,102
Pori,2018-04-01 20:32:31,1,passenger_car,107
Pori,2018-04-01 20:32:32,2,passenger_car,99
Pori,2018-04-01 20:32:33,1,passenger_car,109
Pori,2018-04-01 20:32:36,1,passenger_car,102
Karkkila,2018-04-01 20:32:38,2,passenger_car,98
Karkkila,2018-04-01 20:32:38,2,passenger_car,81
Pori,2018-04-01 20:32:38,1,passenger_car,103
Nakkila,2018-04-01 20:32:41,2,passenger_car,86
Karkkila,2018-04-01 20:32:45,2,passenger_car,92
Pori,2018-04-01 20:32:45,2,passenger_car,100
Nakkila,2018-04-01 20:32:46,2,passenger_car,88
Vihti,2018-04-01 20:32:59,1,passenger_car,108
Pori,2018-04-01 20:33:04,1,passenger_car,103
Pori,2018-04-01 20:33:05,1,passenger_car,119
Pori,2018-04-01 20:33:10,1,passenger_car,105
Vihti,2018-04-01 20:33:16,1,passenger_car,100
Vihti,2018-04-01 20:33:18,1,passenger_car,99
Nakkila,2018-04-01 20:33:19,2,passenger_car,87
Nakkila,2018-04-01 20:33:23,2,passenger_car,90
Pori,2018-04-01 20:33:30,2,passenger_car,118
Pori,2018-04-01 20:33:30,2,passenger_car,103
Vihti,2018-04-01 20:33:31,2,passenger_car,97
Nakkila,2018-04-01 20:33:38,2,passenger_car,97
Pori,2018-04-01 20:33:38,2,passenger_car,98
Pori,2018-04-01 20:33:39,1,passenger_car,99
Karkkila,2018-04-01 20:33:39,1,truck,83
Nakkila,2018-04-01 20:33:42,1,passenger_car,83
Pori,2018-04-01 20:33:46,2,passenger_car,102
Nakkila,2018-04-01 20:33:46,1,passenger_car,77
Vihti,2018-04-01 20:33:47,2,passenger_car,95
Pori,2018-04-01 20:33:49,1,passenger_car,101
Karkkila,2018-04-01 20:33:53,2,passenger_car,79
Vihti,2018-04-01 20:33:53,1,passenger_car,90
Pori,2018-04-01 20:33:53,1,passenger_car,96
Pori,2018-04-01 20:33:57,1,passenger_car,103
Karkkila,2018-04-01 20:33:58,1,passenger_car,94
Pori,2018-04-01 20:34:00,2,passenger_car,110
Karkkila,2018-04-01 20:34:00,2,passenger_car,77
Vihti,2018-04-01 20:34:04,1,passenger_car,98
Pori,2018-04-01 20:34:04,1,passenger_car,92
Karkkila,2018-04-01 20:34:04,2,passenger_car,77
Vihti,2018-04-01 20:34:04,2,passenger_car,100
Pori,2018-04-01 20:34:04,2,passenger_car,114
Vihti,2018-04-01 20:34:07,2,passenger_car,106
Vihti,2018-04-01 20:34:07,1,passenger_car,108
Nakkila,2018-04-01 20:34:12,1,passenger_car,85
Vihti,2018-04-01 20:34:13,2,passenger_car,98
Pori,2018-04-01 20:34:13,2,passenger_car,109
Nakkila,2018-04-01 20:34:14,1,passenger_car,83
Nakkila,2018-04-01 20:34:16,1,truck,92
Nakkila,2018-04-01 20:34:19,1,passenger_car,89
Nakkila,2018-04-01 20:34:21,2,passenger_car,84
Vihti,2018-04-01 20:34:24,1,passenger_car,114
Nakkila,2018-04-01 20:34:24,1,passenger_car,82
Pori,2018-04-01 20:34:24,2,passenger_car,103
Nakkila,2018-04-01 20:34:25,1,passenger_car,84
Vihti,2018-04-01 20:34:25,1,passenger_car,108
Pori,2018-04-01 20:34:29,2,passenger_car,99
Pori,2018-04-01 20:34:30,1,passenger_car,110
Pori,2018-04-01 20:34:32,1,passenger_car,111
Karkkila,2018-04-01 20:34:32,2,passenger_car,94
Vihti,2018-04-01 20:34:36,1,passenger_car,95
Nakkila,2018-04-01 20:34:38,1,passenger_car,80
Nakkila,2018-04-01 20:34:38,2,passenger_car,77
Nakkila,2018-04-01 20:34:40,1,passenger_car,83
Pori,2018-04-01 20:34:44,1,passenger_car,110
Pori,2018-04-01 20:34:47,2,passenger_car,96
Nakkila,2018-04-01 20:34:48,1,passenger_car,85
Pori,2018-04-01 20:34:48,2,passenger_car,95
Pori,2018-04-01 20:34:49,1,passenger_car,105
Pori,2018-04-01 20:34:51,1,passenger_car,105
Nakkila,2018-04-01 20:34:56,1,passenger_car,78
Vihti,2018-04-01 20:34:58,1,passenger_car,91
Nakkila,2018-04-01 20:34:58,1,passenger_car,79
Pori,2018-04-01 20:35:02,1,passenger_car,104
Pori,2018-04-01 20:35:04,2,passenger_car,119
Pori,2018-04-01 20:35:08,1,passenger_car,91
Vihti,2018-04-01 20:35:10,2,passenger_car,102
Pori,2018-04-01 20:35:11,2,passenger_car,105
Vihti,2018-04-01 20:35:12,2,passenger_car,99
Vihti,2018-04-01 20:35:13,2,passenger_car,101
Pori,2018-04-01 20:35:14,1,passenger_car,92
Karkkila,2018-04-01 20:35:16,2,passenger_car,77
Karkkila,2018-04-01 20:35:17,2,passenger_car,76
Pori,2018-04-01 20:35:17,1,passenger_car,86
Vihti,2018-04-01 20:35:18,2,passenger_car,100
Karkkila,2018-04-01 20:35:18,2,passenger_car,80
Pori,2018-04-01 20:35:19,1,passenger_car,126
Karkkila,2018-04-01 20:35:20,2,passenger_car,85
Pori,2018-04-01 20:35:23,1,passenger_car,92
Nakkila,2018-04-01 20:35:24,2,passenger_car,81
Nakkila,2018-04-01 20:35:26,2,passenger_car,83
Pori,2018-04-01 20:35:26,2,passenger_car,94
Nakkila,2018-04-01 20:35:29,2,passenger_car,82
Pori,2018-04-01 20:35:30,2,passenger_car,115
Vihti,2018-04-01 20:35:30,2,passenger_car,102
Nakkila,2018-04-01 20:35:31,2,passenger_car,82
Karkkila,2018-04-01 20:35:33,2,passenger_car,79
Vihti,2018-04-01 20:35:34,2,passenger_car,109
Vihti,2018-04-01 20:35:36,1,passenger_car,76
Karkkila,2018-04-01 20:35:37,2,passenger_car,79
Pori,2018-04-01 20:35:40,1,passenger_car,107
Vihti,2018-04-01 20:35:41,2,passenger_car,104
Vihti,2018-04-01 20:35:44,1,passenger_car,92
Pori,2018-04-01 20:35:48,1,passenger_car,105
Vihti,2018-04-01 20:35:48,1,passenger_car,97
Nakkila,2018-04-01 20:35:51,1,passenger_car,79
Pori,2018-04-01 20:35:51,1,passenger_car,99
Pori,2018-04-01 20:35:51,1,passenger_car,107
Nakkila,2018-04-01 20:35:51,2,passenger_car,78
Pori,2018-04-01 20:35:52,2,passenger_car,93
Nakkila,2018-04-01 20:35:53,1,passenger_car,78
Nakkila,2018-04-01 20:35:58,2,passenger_car,84
Nakkila,2018-04-01 20:35:58,1,passenger_car,79
Vihti,2018-04-01 20:36:01,1,passenger_car,102
Pori,2018-04-01 20:36:02,1,passenger_car,98
Vihti,2018-04-01 20:36:05,2,passenger_car,105
Vihti,2018-04-01 20:36:05,1,passenger_car,101
Nakkila,2018-04-01 20:36:06,1,passenger_car,77
Karkkila,2018-04-01 20:36:06,2,passenger_car,88
Nakkila,2018-04-01 20:36:07,1,passenger_car,83
Pori,2018-04-01 20:36:07,1,passenger_car,99
Pori,2018-04-01 20:36:08,2,passenger_car,98
Nakkila,2018-04-01 20:36:10,1,passenger_car,83
Karkkila,2018-04-01 20:36:11,2,passenger_car,84
Pori,2018-04-01 20:36:11,1,passenger_car,98
Nakkila,2018-04-01 20:36:12,1,passenger_car,76
Nakkila,2018-04-01 20:36:14,1,passenger_car,80
Pori,2018-04-01 20:36:16,1,passenger_car,86
Nakkila,2018-04-01 20:36:17,1,passenger_car,79
Karkkila,2018-04-01 20:36:17,2,passenger_car,84
Pori,2018-04-01 20:36:17,2,passenger_car,104
Pori,2018-04-01 20:36:18,2,passenger_car,105
Pori,2018-04-01 20:36:19,1,passenger_car,91
Nakkila,2018-04-01 20:36:19,2,passenger_car,89
Nakkila,2018-04-01 20:36:20,1,passenger_car,77
Pori,2018-04-01 20:36:21,2,passenger_car,108
Nakkila,2018-04-01 20:36:23,1,bus,77
Pori,2018-04-01 20:36:23,2,passenger_car,101
Pori,2018-04-01 20:36:24,1,passenger_car,101
Nakkila,2018-04-01 20:36:27,2,passenger_car,83
Nakkila,2018-04-01 20:36:27,1,passenger_car,76
Nakkila,2018-04-01 20:36:29,1,passenger_car,80
Nakkila,2018-04-01 20:36:29,2,passenger_car,82
Karkkila,2018-04-01 20:36:32,2,passenger_car,83
Pori,2018-04-01 20:36:34,1,passenger_car,105
Vihti,2018-04-01 20:36:40,2,passenger_car,109
Pori,2018-04-01 20:36:42,2,passenger_car,101
Vihti,2018-04-01 20:36:43,2,passenger_car,107
Pori,2018-04-01 20:36:47,1,passenger_car,93
Pori,2018-04-01 20:36:48,1,passenger_car,112
Nakkila,2018-04-01 20:36:49,2,passenger_car,85
Vihti,2018-04-01 20:36:51,1,passenger_car,104
Pori,2018-04-01 20:36:53,1,passenger_car,105
Nakkila,2018-04-01 20:36:53,1,passenger_car,81
Vihti,2018-04-01 20:36:54,1,passenger_car,105
Nakkila,2018-04-01 20:36:54,2,passenger_car,76
Pori,2018-04-01 20:36:57,2,passenger_car,99
Nakkila,2018-04-01 20:37:01,1,passenger_car,78
Karkkila,2018-04-01 20:37:01,2,passenger_car,78
Pori,2018-04-01 20:37:01,1,passenger_car,83
Pori,2018-04-01 20:37:02,1,passenger_car,80
Nakkila,2018-04-01 20:37:05,2,passenger_car,81
Pori,2018-04-01 20:37:05,1,passenger_car,82
Pori,2018-04-01 20:37:07,1,passenger_car,79
Pori,2018-04-01 20:37:08,1,passenger_car,97
Karkkila,2018-04-01 20:37:09,2,passenger_car,87
Pori,2018-04-01 20:37:14,2,passenger_car,118
Karkkila,2018-04-01 20:37:14,2,passenger_car,82
Vihti,2018-04-01 20:37:14,2,passenger_car,112
Vihti,2018-04-01 20:37:16,1,passenger_car,99
Pori,2018-04-01 20:37:16,2,passenger_car,90
Vihti,2018-04-01 20:37:20,2,passenger_car,101
Vihti,2018-04-01 20:37:20,1,truck,82
Pori,2018-04-01 20:37:23,1,passenger_car,122
Karkkila,2018-04-01 20:37:26,1,passenger_car,82
Karkkila,2018-04-01 20:37:28,1,passenger_car,86
Pori,2018-04-01 20:37:28,2,passenger_car,101
Pori,2018-04-01 20:37:29,1,passenger_car,101
Nakkila,2018-04-01 20:37:34,2,passenger_car,81
Pori,2018-04-01 20:37:40,2,passenger_car,92
Karkkila,2018-04-01 20:37:41,2,passenger_car,77
Vihti,2018-04-01 20:37:43,1,passenger_car,93
Vihti,2018-04-01 20:37:43,1,passenger_car,114
Karkkila,2018-04-01 20:37:45,2,passenger_car,85
